Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,HML_3,HML_5,UMD_3,UMD_12,IV0,IV1,IV2,Beta,Performance
TARS,14,-0.00536051278994446,1.5549,-14.0404,-8.9313,-73.3449,-177.852,-189.3126,-32.4179,999999.0,999999.0,-55.1883,90.8695,,,-1.3273,-8.0474,,132.9761,137.4679,-125.5474,-120.3749,-82.7554,1.3273,0.4472
MOD,10,-0.005393592442321167,9.9816,4.78,3.5135,-21.7117,-66.5555,-64.865,4.7826,46.6371,17.8669,22.724,21.8291,10.4535,7.1302,-1.7998,-516.7328,-554.8455,77.0612,258.9041,-72.7846,-64.4567,-7.8109,1.7998,-0.085
SRTS,79,-0.005712801303212752,41.7578,-1.1345,0.918,138.7045,-64.6382,-90.8199,-45.1967,54.7209,-1.1894,1.0679,57.6111,,2.1373,-1.4836,9.8701,49.1947,69.9588,-33.4944,-61.6391,-61.0435,-50.8591,1.4836,0.4496
RDY,19,-0.005780406144106515,16.1719,6.4554,5.3404,27.6031,-45.4395,-46.5959,13.5371,75.8835,24.2327,20.494,58.6061,23.3941,20.5958,-0.7564,-22.4265,-89.3865,7.5309,41.5342,-47.2538,-16.5614,168.9914,0.7564,-0.0988
OBE,95,-0.005943340310709324,37.4383,12.7009,12.426,246.8737,1.9886,24.2597,-18.8583,22.9861,6.2384,6.9887,58.28,19.7714,15.6321,-1.0097,-452.5974,-367.5824,-5.4161,-2.585,-44.7499,-46.4513,53.3987,1.0097,-0.2949
CCCS,33,-0.005973231989053271,8.3255,0.7641,-0.9601,-36.2236,-101.8373,-109.6014,10.7266,26.7429,1.9636,-3.76,73.4274,6.7391,,-1.0072,-14.0625,,-1.2701,33.7156,-102.9781,-100.0787,-77.1058,1.0072,-0.244
ASX,132,-0.006301659119899146,6.256,2.8555,2.53,-54.3747,-83.987,-74.7,-13.2601,22.1754,8.0976,10.8306,15.7681,7.1973,5.8582,-1.4058,-64.2341,-208.8704,13.3867,43.7329,-92.6781,-92.5342,-68.4418,1.4058,-0.145
OWL,71,-0.006405149553663023,6.4058,2.3646,2.4293,-80.7614,-134.3154,-75.7068,26.4204,12.5597,3.709,3.7346,49.7206,18.3538,11.3829,-1.2659,-106.6796,,33.1554,53.5476,-135.2904,-98.563,285.0344,1.2659,0.1841
BNTX,14,-0.00646871993884558,130.3369,36.6087,5.0473,123.8507,25.339,-49.5271,-77.9752,82.2063,18.4719,4.6868,85.2497,23.9447,25.1279,-0.661,18.5542,,-8.5111,-28.942,9.6552,8.8267,40.4846,0.661,0.0196
PECO,124,-0.006561936441695064,6.9442,2.4545,1.2863,-70.2076,-126.9438,-87.1372,6.1299,9.4384,2.6689,1.9225,71.6474,25.3247,8.4015,-0.4653,-551.3529,,0.3228,9.1873,-132.1207,-125.0374,-84.3614,0.4653,0.1285
ORCL,33,-0.006600132824582505,9.1541,3.8901,2.7923,-32.874,-84.5935,-72.0771,6.0195,44.259,15.0465,101.6647,71.4073,30.345,17.7353,-1.371,-81.5961,-149.2032,-2.5086,32.8308,-87.7679,-77.9554,-33.6986,1.371,0.1857
KMDA,19,-0.0072546081373874955,21.7571,3.946,2.1704,60.7939,-56.1764,-78.2956,10.1903,29.4564,4.2739,2.7634,38.9352,7.0615,4.7314,-1.0093,10.1777,1.5929,36.9892,47.7958,-60.5778,-49.8715,32.0828,1.0093,0.2414
MRUS,19,-0.007625863895381457,,-6.9288,-4.6446,,-134.357,-146.4461,5.6774,,-6366.9344,-34.0676,,,,-1.3688,-109.3562,-246.0949,106.2077,169.615,-107.3012,-114.9158,-85.892,1.3688,-0.0485
DFIN,102,-0.007851736918911001,25.0991,6.4817,4.6712,106.6435,-50.9409,-53.288,-4.3666,92.1168,19.031,20.2884,58.1912,15.0276,10.2358,-1.1529,-106.7861,-299.6671,11.0194,56.3302,-69.4589,-69.8532,-26.1835,1.1529,-0.2532
KRYS,14,-0.008704066472895365,1.0666,-2.1784,0.2065,-81.7226,-104.9173,-97.9346,,19.3153,-31.5591,1.3251,93.8973,,20.3507,-1.4542,-130.5918,-458.2518,57.9334,105.1088,,,,1.4542,0.0231
